,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_response_rate,host_acceptance_rate
391,4.74,4.87,4.71,4.74,4.87,4.58,4.61,100.0,97.0
392,4.87,4.75,4.92,4.88,4.88,4.63,4.67,100.0,97.0
393,4.8,4.83,4.8,4.85,4.78,4.46,4.72,100.0,97.0
394,4.76,4.83,4.88,4.95,4.85,4.62,4.68,100.0,97.0
395,4.85,4.94,4.91,4.94,4.95,4.83,4.61,100.0,97.0
396,5.0,4.89,5.0,5.0,4.89,4.56,4.56,100.0,97.0
397,5.0,5.0,5.0,5.0,5.0,4.75,4.75,100.0,97.0
398,4.79,4.83,4.89,5.0,4.83,4.72,4.83,100.0,97.0
399,5.0,4.8,5.0,4.8,5.0,4.0,4.6,100.0,97.0
400,4.5,4.5,4.0,5.0,4.5,5.0,4.5,,
401,4.91,4.94,4.94,5.0,5.0,4.91,4.97,100.0,30.0
402,4.95,4.91,4.86,4.95,5.0,4.73,4.77,90.0,41.0
403,4.86,4.91,4.71,4.94,4.89,4.71,4.77,100.0,100.0
404,4.69,4.78,4.72,4.85,4.89,4.83,4.61,100.0,93.0
405,5.0,4.78,4.78,4.89,5.0,5.0,4.89,,
406,4.85,4.91,4.83,4.92,4.9,4.75,4.87,,
407,4.97,4.88,4.85,5.0,4.97,4.88,4.87,100.0,70.0
408,4.67,4.0,2.75,4.25,4.75,4.0,4.0,,
409,4.92,4.75,4.83,4.86,4.94,4.19,4.72,80.0,100.0
410,4.56,4.64,4.91,4.82,4.82,5.0,4.64,,
411,4.95,4.95,4.89,4.84,4.68,5.0,4.84,,
412,4.75,4.88,4.13,5.0,5.0,5.0,4.75,,
413,4.91,5.0,5.0,5.0,4.91,4.91,4.82,0.0,
414,4.45,4.49,4.3,4.73,4.78,4.88,4.45,100.0,66.0
415,4.64,4.83,4.63,4.94,4.95,4.28,4.71,67.0,93.0
416,0.0,,,,,,,0.0,
417,4.96,4.96,4.87,5.0,5.0,5.0,4.78,,0.0
418,4.99,4.99,4.98,4.99,4.99,4.94,4.88,100.0,96.0
419,5.0,4.96,4.92,4.96,4.88,4.88,4.92,,
420,4.88,4.63,4.5,4.63,4.88,4.88,4.75,,
421,4.89,4.73,4.64,4.91,4.91,4.73,4.64,,
422,4.57,4.69,4.18,4.88,4.9,4.94,4.56,100.0,33.0
423,4.96,4.88,4.96,5.0,4.96,4.79,4.96,,
424,5.0,5.0,5.0,5.0,4.97,4.97,4.97,100.0,100.0
425,5.0,4.0,5.0,5.0,5.0,5.0,5.0,70.0,8.0
426,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
427,4.79,4.91,4.82,4.79,4.94,4.65,4.68,100.0,82.0
428,4.83,4.71,4.9,4.84,4.87,4.26,4.77,100.0,41.0
429,4.71,4.42,4.32,4.79,4.84,4.63,4.63,100.0,92.0
430,4.92,4.94,4.87,4.95,4.99,4.86,4.86,100.0,100.0
431,4.35,4.71,3.82,4.59,4.75,4.47,4.53,100.0,100.0
432,4.79,4.83,4.86,4.92,4.93,4.76,4.78,,
433,4.76,4.65,4.47,4.82,5.0,4.59,4.88,100.0,50.0
434,4.77,4.72,4.55,4.79,4.83,4.96,4.71,0.0,
435,4.11,4.33,2.95,4.72,4.68,4.89,4.26,,
436,4.29,4.62,4.1,4.81,4.81,4.43,4.52,100.0,100.0
437,4.78,4.54,4.88,4.87,4.88,4.6,4.62,70.0,72.0
438,4.94,4.95,4.82,4.97,4.97,4.76,4.8,100.0,100.0
439,4.41,4.63,4.56,4.7,4.83,4.52,4.52,100.0,75.0
440,4.9,5.0,4.4,4.8,4.8,5.0,4.8,0.0,0.0
441,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,
442,4.5,4.29,3.71,4.71,4.86,4.0,4.29,100.0,0.0
443,4.7,4.73,4.45,4.88,4.86,4.45,4.71,100.0,100.0
444,4.87,4.88,4.75,4.96,4.91,4.97,4.67,100.0,91.0
445,4.76,4.69,4.56,4.81,4.81,4.75,4.63,95.0,67.0
446,4.73,4.73,4.64,4.85,4.87,4.15,4.64,,
447,4.47,4.2,4.36,4.71,4.69,4.25,4.52,90.0,95.0
448,3.67,4.67,4.33,5.0,4.67,4.67,5.0,,
449,4.5,5.0,4.5,5.0,5.0,5.0,4.5,,0.0
450,0.0,,,,,,,,
451,4.56,4.85,4.35,4.81,4.92,4.12,4.46,100.0,100.0
452,5.0,5.0,5.0,5.0,5.0,5.0,4.0,,
453,4.92,4.98,4.86,4.97,4.96,4.83,4.87,100.0,33.0
454,4.74,4.82,4.73,4.86,4.87,4.8,4.69,,
455,4.81,4.83,4.91,4.92,4.94,4.92,4.82,100.0,90.0
456,,,,,,,,,
457,4.7,4.9,4.8,4.89,4.7,5.0,4.78,,
458,4.93,4.71,4.6,4.8,4.93,5.0,4.71,,
459,4.85,4.94,4.78,4.97,4.97,4.79,4.83,100.0,88.0
460,4.66,4.62,4.66,4.93,4.85,4.69,4.72,,
461,4.93,4.9,4.81,4.94,4.94,4.96,4.84,0.0,17.0
462,4.7,4.63,4.79,4.95,4.92,4.58,4.64,,
463,4.98,4.95,4.99,4.99,4.98,4.97,4.82,100.0,50.0
464,4.7,4.79,4.54,4.78,4.83,4.84,4.65,,100.0
465,4.53,4.36,4.27,4.6,4.73,4.6,4.27,,
466,4.82,4.87,4.9,4.96,4.93,4.95,4.64,100.0,100.0
467,5.0,5.0,4.8,5.0,5.0,5.0,5.0,,
468,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,29.0
469,4.83,5.0,4.5,5.0,4.67,5.0,4.83,100.0,0.0
470,4.81,4.63,4.88,4.86,4.87,4.5,4.64,50.0,0.0
471,,,,,,,,,
472,4.86,4.94,4.91,4.84,4.86,5.0,4.82,40.0,50.0
473,4.34,4.33,4.04,4.58,4.58,4.44,4.23,,
474,4.84,4.89,4.86,4.89,4.82,4.64,4.7,100.0,97.0
475,4.8,4.85,4.85,4.93,4.94,4.43,4.75,100.0,97.0
476,4.79,4.82,4.74,4.76,4.83,4.92,4.72,100.0,73.0
477,4.86,4.86,4.91,4.9,4.89,4.75,4.75,100.0,97.0
478,4.87,4.85,4.85,4.92,4.93,4.65,4.75,100.0,97.0
479,4.92,4.92,4.89,5.0,4.95,4.68,4.66,100.0,97.0
480,4.75,4.76,4.89,4.82,4.83,4.56,4.66,100.0,97.0
481,4.0,4.0,3.0,4.0,5.0,4.0,3.0,,
482,4.94,4.92,4.74,4.88,5.0,5.0,4.8,100.0,50.0
483,4.79,4.79,4.9,4.9,4.9,4.87,4.8,,
484,4.5,4.39,3.61,4.89,4.94,4.89,4.44,70.0,22.0
485,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
486,,,,,,,,,
487,4.53,4.69,4.58,4.65,4.63,4.23,4.54,100.0,82.0
488,4.68,4.86,4.61,4.79,4.64,5.0,4.71,,
489,4.6,4.86,4.57,5.0,4.71,4.29,4.29,90.0,95.0
490,3.8,4.17,3.67,4.17,4.67,4.67,3.67,90.0,95.0
491,4.5,4.2,4.2,4.4,4.8,4.6,4.2,90.0,95.0
492,5.0,5.0,5.0,5.0,5.0,5.0,5.0,50.0,100.0
493,4.5,4.67,4.0,5.0,4.33,4.5,4.17,90.0,95.0
494,4.8,4.77,4.68,4.93,4.91,4.92,4.73,100.0,91.0
495,4.5,4.89,4.44,4.22,4.33,4.44,4.0,90.0,95.0
496,4.6,4.79,4.32,4.76,4.61,4.67,4.72,100.0,63.0
497,4.34,4.39,3.76,4.89,4.85,4.22,4.35,,
498,4.17,3.97,3.71,4.74,4.65,4.19,4.03,50.0,
499,4.95,4.95,4.67,4.98,5.0,4.76,4.9,100.0,91.0
500,,,,,,,,,
501,4.65,4.69,4.29,4.91,4.93,4.68,4.67,,
502,4.67,4.47,4.71,4.91,4.95,4.84,4.47,100.0,0.0
503,4.86,4.97,4.67,4.95,4.98,4.94,4.84,100.0,100.0
504,4.74,4.8,4.74,4.93,4.95,4.97,4.73,100.0,90.0
505,4.95,5.0,5.0,4.97,4.97,4.8,4.97,100.0,86.0
506,4.77,4.81,4.14,4.87,4.67,4.82,4.76,100.0,90.0
507,4.75,5.0,5.0,5.0,5.0,5.0,5.0,100.0,88.0
508,4.93,4.93,4.79,4.98,4.95,4.68,4.86,0.0,4.0
509,4.68,4.76,4.72,4.84,4.76,4.72,4.48,,
510,4.78,4.82,4.76,5.0,5.0,4.88,4.82,,
511,4.81,4.86,4.89,4.86,4.95,4.84,4.84,100.0,63.0
512,4.82,4.8,4.73,4.85,4.87,4.97,4.73,90.0,71.0
513,4.94,4.9,4.91,4.97,4.98,4.98,4.91,100.0,94.0
514,4.91,4.83,4.65,4.83,4.92,4.75,4.79,100.0,44.0
515,4.76,4.84,4.54,4.72,4.8,4.75,4.71,100.0,0.0
516,4.8,4.87,4.82,4.83,4.88,4.88,4.67,100.0,80.0
517,4.66,4.75,4.36,4.91,4.94,4.86,4.62,,
518,4.76,4.58,4.52,4.73,4.67,4.97,4.39,100.0,100.0
519,4.86,4.89,4.85,4.83,4.89,4.66,4.79,100.0,90.0
520,4.86,4.86,4.74,4.88,4.85,4.33,4.74,100.0,96.0
521,4.78,4.95,4.74,4.74,4.95,4.53,4.47,100.0,71.0
522,4.67,4.84,4.57,4.84,4.88,4.86,4.6,,
523,4.8,4.94,4.94,4.94,4.94,4.64,4.75,100.0,65.0
524,4.76,4.78,4.82,4.93,4.96,4.96,4.68,100.0,100.0
525,4.77,4.83,4.67,4.89,4.86,4.6,4.67,67.0,50.0
526,4.86,4.86,4.86,4.95,4.98,4.9,4.8,100.0,100.0
527,4.54,4.73,4.64,4.73,4.67,4.56,4.55,100.0,0.0
528,4.84,4.88,4.53,4.76,4.94,4.56,4.67,,
529,4.13,4.0,4.0,4.44,4.56,4.67,4.11,50.0,100.0
530,4.94,4.96,4.92,4.96,4.99,4.97,4.8,100.0,79.0
531,4.44,4.7,4.7,5.0,4.78,4.22,4.67,0.0,0.0
532,4.39,4.51,4.27,4.4,4.3,4.78,4.41,,0.0
533,4.8,4.8,4.66,4.93,4.95,4.75,4.77,,
534,4.6,4.58,4.67,4.17,4.42,4.82,4.67,,
535,5.0,4.0,4.0,5.0,5.0,4.0,4.0,,
536,4.88,4.94,4.91,5.0,4.97,4.94,4.97,100.0,50.0
537,4.18,4.08,3.71,4.88,4.67,4.96,4.13,0.0,
538,5.0,5.0,5.0,5.0,5.0,4.8,4.6,50.0,43.0
539,4.86,4.9,4.89,4.94,4.92,4.88,4.79,100.0,90.0
540,4.69,4.71,4.86,4.79,4.93,5.0,4.71,75.0,50.0
541,5.0,5.0,4.95,5.0,5.0,4.95,4.85,50.0,0.0
542,5.0,5.0,4.67,5.0,5.0,5.0,5.0,,
543,4.78,4.64,4.82,4.82,4.91,4.91,4.73,100.0,80.0
544,4.94,4.94,5.0,4.8,5.0,4.67,4.93,100.0,80.0
545,5.0,5.0,5.0,4.5,5.0,5.0,5.0,100.0,33.0
546,4.67,4.79,4.72,4.82,4.84,4.86,4.62,100.0,98.0
547,5.0,5.0,4.8,5.0,4.8,5.0,5.0,,
548,4.64,4.73,4.56,4.89,4.86,4.86,4.69,100.0,80.0
549,4.85,4.9,4.89,4.98,4.92,4.89,4.86,,
550,4.89,4.67,4.67,4.89,4.89,4.67,4.67,100.0,100.0
551,4.77,4.7,4.75,4.82,4.84,4.45,4.71,0.0,
552,4.58,4.83,4.25,4.92,5.0,4.92,4.75,100.0,19.0
553,4.93,4.97,4.83,4.93,4.93,4.9,4.86,,
554,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,94.0
555,4.54,4.58,4.83,5.0,5.0,4.83,4.83,0.0,
556,4.73,4.83,4.9,4.95,4.88,4.36,4.67,0.0,100.0
557,4.68,4.63,5.0,4.92,4.96,4.96,4.8,,
558,4.7,4.79,4.32,4.65,4.85,4.85,4.55,,
559,4.51,4.65,4.55,4.64,4.76,4.58,4.38,0.0,
560,4.87,4.85,4.58,4.95,4.95,4.95,4.83,,
561,4.63,4.71,4.41,4.86,4.92,4.49,4.55,,
562,5.0,5.0,4.86,5.0,5.0,5.0,5.0,100.0,100.0
563,5.0,3.8,4.4,4.8,4.8,5.0,4.4,,
564,4.71,4.67,4.82,4.93,4.93,4.67,4.62,,96.0
565,4.94,4.95,4.87,4.96,4.94,4.83,4.82,,100.0
566,4.49,4.65,4.18,4.79,4.84,4.03,4.49,100.0,0.0
567,,,,,,,,,
568,4.74,4.85,4.61,4.93,4.95,4.76,4.77,100.0,100.0
569,4.95,4.89,4.89,5.0,5.0,4.85,4.67,100.0,55.0
570,4.83,5.0,4.56,4.78,4.78,4.67,4.67,,
571,4.75,4.79,4.6,4.89,4.94,4.54,4.75,100.0,83.0
572,4.88,4.8,4.6,4.93,4.97,4.77,4.75,60.0,50.0
573,4.92,4.96,4.95,4.97,4.98,4.88,4.83,100.0,60.0
574,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
575,4.7,4.62,4.4,4.87,4.87,4.84,4.71,,25.0
576,4.64,4.78,4.76,4.89,4.85,4.97,4.67,,
577,4.58,4.67,4.65,4.88,4.82,4.17,4.67,,50.0
578,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
579,4.75,4.64,3.81,4.92,4.92,4.83,4.67,70.0,22.0
580,4.74,4.74,4.76,4.9,4.9,4.79,4.62,,
581,4.79,4.84,4.79,4.95,4.98,4.98,4.72,100.0,
582,,,,,,,,0.0,0.0
583,4.9,4.58,4.42,4.58,4.67,4.58,4.67,,
584,4.83,4.83,4.5,5.0,5.0,4.67,4.83,,
585,4.94,4.84,4.91,4.96,4.93,4.84,4.81,,
586,4.92,4.92,4.83,4.85,4.98,4.92,4.83,,
587,4.85,4.88,4.6,4.9,4.92,4.91,4.75,100.0,97.0
588,5.0,4.88,4.5,4.94,5.0,5.0,4.63,,
589,4.5,5.0,4.14,5.0,4.86,4.43,4.86,,
590,4.95,5.0,4.68,5.0,5.0,5.0,5.0,100.0,67.0
591,4.75,5.0,4.75,5.0,5.0,5.0,4.5,,
592,4.68,4.82,4.6,4.85,4.82,4.62,4.7,90.0,97.0
593,4.75,4.56,4.22,4.67,4.78,4.67,4.56,,
594,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,0.0
595,4.72,4.87,4.69,4.92,4.89,4.45,4.78,100.0,50.0
596,5.0,4.91,4.73,5.0,4.91,5.0,5.0,,
597,4.71,5.0,4.5,4.86,4.86,4.71,4.43,100.0,58.0
598,4.9,4.96,5.0,5.0,4.96,4.57,4.86,,
599,4.0,4.0,4.0,4.0,5.0,4.0,5.0,,
600,4.46,4.55,4.13,4.77,4.84,4.68,4.35,,
601,4.15,4.25,4.13,4.33,4.44,4.52,4.27,,
602,4.61,4.59,4.54,4.68,4.7,4.85,4.55,95.0,76.0
603,4.86,4.82,4.86,4.92,4.9,4.69,4.84,100.0,100.0
604,4.75,4.95,4.77,4.86,4.83,4.38,4.75,,
605,4.75,4.76,4.84,4.96,4.95,5.0,4.66,100.0,100.0
606,4.71,4.97,4.76,4.93,4.97,4.62,4.72,0.0,4.0
607,5.0,4.0,5.0,5.0,4.0,4.5,5.0,,
608,4.78,4.84,4.91,4.86,4.89,4.9,4.78,100.0,93.0
609,4.5,4.63,4.34,4.77,4.78,4.78,4.56,100.0,98.0
610,4.86,4.92,4.92,4.92,5.0,4.85,4.54,100.0,0.0
611,4.83,4.29,3.71,4.57,5.0,4.0,4.0,70.0,22.0
612,5.0,5.0,4.33,5.0,5.0,4.33,5.0,,
613,4.57,4.68,4.45,4.7,4.9,4.66,4.67,100.0,80.0
614,4.85,4.81,4.86,4.87,4.86,4.57,4.69,100.0,100.0
615,4.43,4.55,4.14,4.82,4.82,4.86,4.33,,
616,4.62,4.7,4.7,4.81,4.9,4.88,4.62,100.0,94.0
617,4.5,4.8,4.4,4.8,4.6,5.0,4.6,,
618,4.6,4.81,4.69,4.71,4.42,4.69,4.58,,100.0
619,4.25,4.17,4.03,4.48,4.58,4.75,4.28,80.0,73.0
620,4.55,4.57,4.35,4.74,4.91,4.65,4.65,,
621,4.5,4.11,4.33,4.67,4.56,4.67,4.33,90.0,80.0
622,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,
623,4.82,4.77,4.77,4.84,4.87,4.87,4.69,82.0,37.0
624,4.9,4.93,4.64,4.93,5.0,4.36,4.86,100.0,0.0
625,5.0,4.5,4.5,5.0,5.0,4.5,5.0,70.0,22.0
626,4.67,4.5,4.33,5.0,5.0,5.0,4.5,100.0,80.0
627,4.84,4.84,4.77,4.9,4.94,4.95,4.79,100.0,79.0
628,4.82,4.91,4.8,4.97,4.97,4.52,4.83,100.0,85.0
629,4.78,4.92,4.11,4.81,4.73,4.81,4.73,90.0,22.0
630,4.62,4.71,4.62,4.75,4.86,4.45,4.68,100.0,
631,4.9,4.96,4.94,4.96,4.96,4.98,4.93,100.0,78.0
632,,,,,,,,,
633,5.0,4.88,5.0,4.63,4.88,4.88,5.0,,
634,4.89,4.96,4.79,4.99,4.96,4.64,4.76,,
635,5.0,5.0,5.0,5.0,5.0,4.5,5.0,,
636,4.0,4.33,3.33,4.67,5.0,3.67,4.33,,
637,4.85,5.0,4.82,5.0,5.0,4.82,4.73,100.0,0.0
638,,,,,,,,,
639,4.64,4.7,4.67,4.72,4.79,4.65,4.71,100.0,96.0
640,4.8,4.7,4.63,4.8,4.78,4.46,4.65,100.0,86.0
641,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
642,4.96,4.88,4.83,4.91,4.83,4.89,4.85,100.0,72.0
643,5.0,5.0,5.0,4.0,5.0,5.0,5.0,100.0,8.0
644,4.71,4.79,4.58,4.58,4.67,4.5,4.63,90.0,100.0
645,4.87,4.86,4.73,4.95,5.0,4.75,4.7,100.0,100.0
646,5.0,4.92,4.83,5.0,5.0,4.92,5.0,,
647,4.73,4.82,4.68,4.81,4.89,4.65,4.7,90.0,100.0
648,4.67,4.33,4.67,5.0,4.67,4.33,4.33,,
649,5.0,4.42,4.17,4.92,4.83,4.75,4.42,0.0,11.0
650,4.89,4.86,4.86,4.85,4.94,4.78,4.77,100.0,67.0
651,4.8,4.85,4.95,4.97,4.96,4.88,4.73,100.0,97.0
652,4.91,4.95,4.74,5.0,5.0,4.97,4.86,,67.0
653,4.62,4.7,4.48,4.74,4.78,4.74,4.52,,
654,4.87,4.9,4.81,4.92,4.88,4.75,4.76,50.0,0.0
655,4.86,4.86,4.86,5.0,4.57,4.86,4.71,,100.0
656,4.81,4.82,4.76,4.91,4.8,4.57,4.55,93.0,48.0
657,,,,,,,,,
658,4.88,4.94,4.96,4.97,4.95,4.76,4.81,,
659,4.92,5.0,4.77,4.91,5.0,5.0,4.82,100.0,13.0
660,4.98,4.98,5.0,4.99,4.99,4.98,4.85,100.0,
661,4.86,4.85,4.87,4.97,4.96,4.43,4.75,100.0,0.0
662,0.0,5.0,4.0,5.0,5.0,5.0,5.0,,
663,,,,,,,,,
664,4.93,4.96,4.89,4.93,4.88,4.59,4.85,100.0,58.0
665,4.93,4.95,4.97,4.95,4.95,4.58,4.91,,0.0
666,4.75,4.63,4.75,4.75,4.88,4.88,4.63,,
667,4.75,4.8,4.8,5.0,5.0,4.8,4.6,0.0,50.0
668,4.67,4.83,4.39,5.0,5.0,5.0,4.56,,
669,4.95,4.95,4.79,4.95,5.0,5.0,4.89,,100.0
670,4.79,4.82,4.88,4.89,4.95,4.95,4.61,100.0,30.0
671,4.59,4.74,4.73,4.84,4.89,4.84,4.61,90.0,27.0
672,5.0,5.0,4.92,5.0,5.0,5.0,4.92,,
673,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
674,4.8,4.84,4.89,4.95,4.93,4.71,4.67,,
675,4.5,4.85,4.5,4.7,4.7,4.1,4.55,100.0,100.0
676,4.55,4.64,4.81,4.79,4.57,4.36,4.55,90.0,100.0
677,4.43,4.5,4.63,4.75,4.5,4.88,4.5,,0.0
678,4.79,4.76,4.61,4.91,4.94,4.89,4.68,0.0,0.0
679,4.14,4.36,3.43,4.71,4.93,4.86,4.21,,
680,4.95,4.97,4.98,4.98,4.98,4.98,4.89,100.0,0.0
681,5.0,5.0,4.0,5.0,4.0,5.0,5.0,100.0,0.0
682,4.88,4.92,4.94,4.96,4.94,4.9,4.79,100.0,81.0
683,,,,,,,,100.0,100.0
684,4.5,4.38,3.75,4.88,4.88,4.75,4.63,,
685,4.28,4.43,4.03,4.7,4.7,4.27,4.34,,
686,4.89,5.0,4.78,5.0,5.0,4.89,4.78,,
687,5.0,4.67,5.0,5.0,5.0,4.33,5.0,,
688,4.8,4.67,4.73,4.87,4.93,4.93,4.8,96.0,83.0
689,4.73,4.8,4.86,4.94,4.95,4.76,4.73,,
690,5.0,5.0,4.5,5.0,5.0,5.0,4.5,,
691,5.0,4.6,5.0,4.8,5.0,5.0,5.0,,
692,5.0,5.0,5.0,5.0,5.0,5.0,4.9,100.0,38.0
693,4.65,4.77,4.69,4.97,4.95,4.95,4.62,0.0,0.0
694,4.67,4.69,4.72,4.87,4.85,4.49,4.62,100.0,100.0
695,4.78,4.78,4.91,5.0,4.96,4.96,4.78,0.0,0.0
696,4.6,4.8,4.8,4.6,5.0,4.8,4.8,100.0,100.0
697,5.0,4.71,4.57,5.0,5.0,4.71,4.71,0.0,29.0
698,4.0,4.0,3.0,5.0,5.0,5.0,4.0,,
699,4.86,4.91,4.86,4.93,4.9,4.56,4.76,100.0,100.0
700,4.77,4.7,4.48,4.81,4.89,4.93,4.71,,100.0
701,4.29,4.46,4.46,4.71,4.79,4.5,4.29,,86.0
702,4.63,4.58,4.54,4.79,4.92,4.63,4.46,80.0,12.0
703,4.74,4.46,4.57,4.84,4.92,4.99,4.47,60.0,47.0
704,4.84,4.96,4.75,4.91,4.89,4.95,4.65,100.0,83.0
705,4.87,4.91,4.93,4.94,4.95,4.96,4.77,100.0,50.0
706,4.75,4.63,4.26,5.0,4.95,4.79,4.84,100.0,100.0
707,4.71,4.83,4.6,4.77,4.81,4.87,4.62,100.0,100.0
708,4.65,4.61,4.76,4.9,4.83,4.7,4.47,,
709,4.85,4.91,4.79,4.89,4.93,4.65,4.82,100.0,91.0
710,4.91,4.91,4.86,4.91,5.0,5.0,4.77,100.0,93.0
711,4.74,4.81,4.69,4.9,4.93,4.72,4.8,100.0,71.0
712,,,,,,,,,
713,4.8,4.87,4.8,4.87,4.87,4.93,4.87,,52.0
714,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
715,4.5,4.39,4.5,4.83,4.78,4.17,4.44,0.0,0.0
716,4.81,4.88,4.81,4.92,4.94,4.57,4.81,100.0,83.0
717,,,,,,,,,
718,4.8,5.0,4.6,5.0,5.0,5.0,4.8,,
719,4.8,5.0,4.4,5.0,5.0,5.0,4.8,100.0,50.0
720,4.57,4.63,4.5,5.0,5.0,4.88,4.59,100.0,33.0
721,5.0,5.0,4.93,4.93,5.0,4.79,4.79,,
722,4.73,4.93,4.93,4.87,5.0,4.73,4.87,100.0,55.0
723,4.73,4.82,4.77,4.8,4.82,4.48,4.68,100.0,95.0
724,4.84,4.9,4.89,4.94,4.98,4.84,4.85,100.0,99.0
725,4.88,4.96,4.74,5.0,5.0,4.78,4.78,100.0,100.0
726,4.87,4.92,4.94,4.99,4.99,4.74,4.75,100.0,47.0
727,4.42,4.33,4.22,4.93,4.7,4.85,4.3,,
728,4.79,4.87,4.67,4.83,4.84,4.91,4.77,50.0,67.0
729,4.89,4.95,4.66,4.76,4.74,4.95,4.71,100.0,20.0
730,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,
731,4.64,4.74,4.92,4.75,4.82,4.84,4.69,,
732,4.65,4.42,4.42,4.63,4.63,4.74,4.32,60.0,75.0
733,4.93,4.94,4.61,4.96,4.96,4.89,4.8,80.0,61.0
734,5.0,4.8,4.75,5.0,5.0,4.75,4.5,,
735,4.29,4.36,4.49,4.68,4.59,4.83,4.27,100.0,99.0
736,4.14,4.14,3.81,4.72,4.63,4.33,3.98,,100.0
737,5.0,4.96,4.81,5.0,4.96,5.0,4.93,,
738,4.77,4.88,4.82,4.89,4.93,4.35,4.75,100.0,95.0
739,4.88,4.68,4.53,4.79,4.84,4.84,4.63,75.0,50.0
740,4.53,4.58,4.51,4.66,4.64,4.29,4.62,90.0,78.0
741,4.83,4.8,4.87,4.88,4.91,4.6,4.75,100.0,96.0
742,4.68,4.75,4.61,4.91,4.89,4.48,4.57,97.0,71.0
743,4.9,4.93,4.87,4.94,4.94,4.97,4.84,100.0,33.0
744,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0.0
745,5.0,4.75,5.0,5.0,5.0,5.0,5.0,,
746,4.91,4.86,4.82,4.95,5.0,4.96,4.91,100.0,93.0
747,4.96,5.0,5.0,5.0,5.0,4.83,4.96,90.0,57.0
748,5.0,5.0,4.96,5.0,5.0,4.59,5.0,,
749,4.92,4.94,4.94,4.97,4.91,4.7,4.88,,
750,4.66,4.89,4.56,4.73,4.85,4.51,4.62,100.0,70.0
751,4.9,4.95,4.57,4.95,5.0,4.9,4.9,,
752,5.0,5.0,4.33,4.33,5.0,5.0,5.0,,
753,4.0,3.0,3.0,5.0,5.0,5.0,3.0,,
754,4.85,4.85,4.77,4.89,4.93,4.8,4.78,100.0,100.0
755,4.8,4.87,4.73,5.0,5.0,5.0,4.47,70.0,54.0
756,2.0,3.0,3.5,5.0,4.5,4.0,3.5,0.0,11.0
757,4.78,4.67,4.85,4.88,4.77,4.63,4.77,90.0,25.0
758,4.75,4.8,4.59,4.94,4.94,4.93,4.64,100.0,33.0
759,4.92,4.72,4.81,4.98,5.0,4.95,4.84,,
760,4.89,5.0,4.67,5.0,5.0,4.78,4.78,,
761,4.75,4.71,4.5,4.88,5.0,4.63,4.75,100.0,100.0
762,4.8,4.53,4.73,4.87,4.93,4.33,4.53,,
763,4.63,4.4,3.8,4.7,4.7,4.5,4.4,,
764,4.62,4.62,4.6,4.75,4.84,4.93,4.64,100.0,97.0
765,5.0,5.0,4.8,4.8,5.0,5.0,4.8,,
766,,,,,,,,,
767,5.0,5.0,5.0,4.92,5.0,4.92,4.92,100.0,100.0
768,5.0,5.0,4.75,5.0,5.0,5.0,4.75,,
769,4.9,4.8,4.7,5.0,4.9,5.0,4.7,,
770,4.67,4.85,4.35,4.85,4.8,4.8,4.65,,
771,5.0,5.0,5.0,5.0,5.0,5.0,5.0,100.0,44.0
772,4.72,4.71,4.67,4.92,4.92,4.84,4.78,100.0,100.0
773,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
774,4.77,4.82,4.27,4.82,4.89,4.96,4.71,,
775,4.83,4.67,5.0,5.0,5.0,4.83,4.67,,
776,4.9,4.91,4.61,4.94,4.96,4.93,4.78,100.0,100.0
777,4.78,4.76,4.82,4.82,4.73,4.94,4.63,100.0,67.0
778,4.71,4.8,4.64,4.85,4.94,4.62,4.7,94.0,77.0
779,4.85,4.88,4.9,4.88,4.97,4.92,4.82,100.0,20.0
780,4.33,4.43,5.0,4.43,4.57,4.57,4.29,,
781,4.72,4.79,4.5,4.92,4.95,4.81,4.72,,
782,4.82,4.94,4.72,4.93,4.94,4.82,4.83,100.0,99.0
783,5.0,4.93,4.93,4.87,4.87,4.87,4.87,,
784,5.0,4.75,5.0,5.0,4.88,4.63,5.0,,
785,4.85,4.92,4.85,4.85,4.92,4.85,4.85,100.0,0.0
786,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,
787,,,,,,,,,
788,4.65,4.82,4.65,4.94,5.0,4.71,4.65,,100.0
789,4.66,4.76,4.44,4.78,4.76,4.88,4.66,75.0,100.0
790,,,,,,,,,
791,5.0,4.6,5.0,5.0,5.0,4.6,5.0,,
